"Address","Packets","Bytes","Tx Packets","Tx Bytes","Rx Packets","Rx Bytes"
"04:60:d0:6c:00:00",1,46,1,46,0,0
"04:60:d0:79:ff:ff",1,46,1,46,0,0
"04:60:d0:83:00:00",1,46,1,46,0,0
"04:60:d0:89:00:00",2,74,2,74,0,0
"04:60:d0:8a:00:00",1,46,0,0,1,46
"04:60:d0:90:00:00",1,46,1,46,0,0
"04:60:d0:91:80:ff",1,46,1,46,0,0
"04:60:e0:69:ff:ff",1,46,0,0,1,46
"04:60:e0:6a:00:00",1,46,1,46,0,0
"04:60:e0:79:ff:ff",1,46,1,46,0,0
"04:60:e0:83:00:00",1,46,1,46,0,0
"04:60:e0:88:00:00",1,46,1,46,0,0
"04:60:e0:8a:00:00",1,46,0,0,1,46
"04:60:e0:8e:00:00",1,46,1,46,0,0
"04:60:f0:6a:00:00",1,46,1,46,0,0
"04:60:f0:6b:00:00",1,46,1,46,0,0
"04:60:f0:6c:00:80",1,46,1,46,0,0
"04:60:f0:6d:00:00",1,46,1,46,0,0
"04:60:f0:75:00:00",1,46,1,46,0,0
"04:60:f0:81:00:00",1,46,1,46,0,0
"04:60:f0:88:00:00",2,92,2,92,0,0
"04:60:f0:8e:00:00",1,46,1,46,0,0
"04:70:10:fe:00:00",1,46,1,46,0,0
"04:79:70:03:88:b1",3,290,3,290,0,0
"04:ff:ff:ff:ff:ff",10,364,0,0,10,364
"05:00:00:00:00:00",1,46,0,0,1,46
"05:00:00:39:00:00",1,46,0,0,1,46
"05:00:00:39:01:00",1,46,0,0,1,46
"05:00:00:3c:00:00",1,46,0,0,1,46
"05:00:00:3c:03:00",1,46,0,0,1,46
"05:00:00:3f:01:00",1,46,0,0,1,46
"05:00:00:4c:ff:ff",2,74,2,74,0,0
"05:00:10:34:00:00",1,46,0,0,1,46
"05:00:10:34:01:00",2,80,0,0,2,80
"05:00:10:36:00:00",3,138,2,92,1,46
"05:00:10:36:01:00",5,182,5,182,0,0
"05:00:10:39:00:00",1,46,0,0,1,46
"05:00:10:39:01:00",1,46,0,0,1,46
"05:00:10:41:00:00",1,46,0,0,1,46
"05:00:10:41:01:00",1,46,0,0,1,46
"05:00:10:46:ff:ff",2,74,2,74,0,0
"05:00:10:4b:ff:ff",2,74,2,74,0,0
"05:00:10:4c:ff:ff",1,46,1,46,0,0
"05:00:20:34:00:00",2,92,1,46,1,46
"05:00:20:34:01:00",3,114,0,0,3,114
"05:00:20:36:00:00",1,46,0,0,1,46
"05:00:20:3c:00:00",1,46,0,0,1,46
"05:00:20:45:ff:ff",1,46,1,46,0,0
"05:00:20:46:ff:ff",2,74,2,74,0,0
"05:00:30:34:00:00",1,46,0,0,1,46
"05:00:30:34:01:00",3,108,0,0,3,108
"05:00:30:36:00:00",4,184,0,0,4,184
"05:00:30:37:00:00",1,46,0,0,1,46
"05:00:30:38:00:00",1,46,0,0,1,46
"05:00:30:38:01:00",1,46,0,0,1,46
"05:00:30:39:00:00",1,46,0,0,1,46
"05:00:30:39:7f:00",1,46,1,46,0,0
"05:00:30:39:ff:00",1,46,1,46,0,0
"05:00:30:39:ff:01",1,46,1,46,0,0
"05:00:30:39:ff:03",3,108,3,108,0,0
"05:00:30:39:ff:1f",1,46,1,46,0,0
"05:00:30:39:ff:7f",1,46,1,46,0,0
"05:00:30:46:ff:ff",1,46,1,46,0,0
"05:00:30:4b:ff:ff",1,46,1,46,0,0
"05:00:40:34:00:00",2,92,0,0,2,92
"05:00:40:34:01:00",4,148,0,0,4,148
"05:00:40:36:00:00",1,46,0,0,1,46
"05:00:40:36:0f:00",1,46,0,0,1,46
"05:00:40:37:00:00",1,46,0,0,1,46
"05:00:40:38:00:00",1,46,0,0,1,46
"05:00:40:38:01:00",1,46,0,0,1,46
"05:00:40:3c:00:00",1,46,0,0,1,46
"05:00:40:3c:01:00",1,46,0,0,1,46
"05:00:40:47:ff:01",10,346,10,346,0,0
"05:00:40:be:ff:ff",3,108,3,108,0,0
"05:00:50:38:00:00",13,580,0,0,13,580
"05:00:50:3c:00:00",1,46,0,0,1,46
"05:00:50:3c:01:00",1,46,0,0,1,46
"05:00:50:3f:00:00",1,46,0,0,1,46
"05:00:50:43:00:00",1,46,0,0,1,46
"05:00:50:43:01:00",1,46,0,0,1,46
"05:00:50:50:01:00",1,46,0,0,1,46
"05:00:50:50:07:00",3,108,0,0,3,108
"05:00:50:50:0f:00",1,46,0,0,1,46
"05:00:50:50:ff:ff",15,540,2,74,13,466
"05:00:50:be:ff:ff",2,74,2,74,0,0
"05:00:60:34:00:00",1,46,0,0,1,46
"05:00:60:34:01:00",3,108,0,0,3,108
"05:00:60:34:03:00",2,80,0,0,2,80
"05:00:60:3a:00:00",1,46,0,0,1,46
"05:00:60:3a:7f:00",1,46,1,46,0,0
"05:00:60:3c:00:00",1,46,0,0,1,46
"05:00:60:3c:01:00",1,46,0,0,1,46
"05:00:60:3c:ff:ff",3,108,3,108,0,0
"05:00:60:3f:00:00",1,46,0,0,1,46
"05:00:60:3f:01:00",1,46,0,0,1,46
"05:00:60:43:00:00",5,230,2,92,3,138
"05:00:60:46:ff:ff",1,46,1,46,0,0
"05:00:60:4b:ff:ff",2,74,2,74,0,0
"05:00:60:be:ff:ff",5,164,5,164,0,0
"05:00:70:35:00:00",18,624,18,624,0,0
"05:00:70:3c:00:00",1,46,0,0,1,46
"05:00:70:3d:00:00",1,46,0,0,1,46
"05:00:70:3e:00:00",1,46,0,0,1,46
"05:00:70:3e:07:00",1,46,0,0,1,46
"05:00:70:3e:0f:00",1,46,0,0,1,46
"05:00:70:3f:00:00",1,46,0,0,1,46
"05:00:70:43:00:00",10,460,3,138,7,322
"05:00:70:43:0f:00",1,46,1,46,0,0
"05:00:70:45:00:00",2,74,0,0,2,74
"05:00:70:45:07:00",1,46,0,0,1,46
"05:00:70:4b:ff:ff",1,46,1,46,0,0
"05:00:80:35:01:00",1,46,1,46,0,0
"05:00:80:36:00:00",1,46,0,0,1,46
"05:00:80:36:03:00",1,46,0,0,1,46
"05:00:80:3b:00:00",1,46,0,0,1,46
"05:00:80:3b:01:00",1,46,1,46,0,0
"05:00:80:3b:07:00",1,46,1,46,0,0
"05:00:80:3b:0f:00",1,46,1,46,0,0
"05:00:80:3f:00:00",1,46,0,0,1,46
"05:00:80:3f:01:00",1,46,0,0,1,46
"05:00:80:3f:ff:ff",1,46,1,46,0,0
"05:00:80:4a:ff:07",1,46,1,46,0,0
